id,fechaReporte,tipoIncidente,gravedad,AreaRecreativaID
654,2024-05-07,Vandalismo,Alta,8914011
655,2023-05-28,Robo,Alta,18177
656,2023-07-22,Accidente,Baja,17873
657,2022-10-02,Caida,Alta,5158970
658,2020-04-29,Daño estructural,Baja,17511
659,2019-12-26,Accidente,Critica,52217
660,2020-11-06,Vandalismo,Media,18132
661,2022-01-19,Vandalismo,Media,9503906
662,2023-02-25,Caida,Media,18006
663,2022-08-16,Daño estructural,Critica,16718
664,2024-08-31,Robo,Baja,17536
665,2023-07-15,Accidente,Critica,17289
666,2024-02-29,Robo,Baja,7074605
667,2024-03-18,Caida,Baja,16943
668,2024-03-04,Caida,Baja,18187
669,2021-09-08,Vandalismo,Baja,8799942
670,2022-05-19,Robo,Media,16900
671,2022-12-25,Robo,Baja,16885
672,2024-02-17,Accidente,Media,17801
673,2020-10-14,Accidente,Media,17669
674,2023-07-12,Daño estructural,Baja,52180
675,2024-01-08,Daño estructural,Baja,52190
676,2022-08-14,Robo,Alta,18375
677,2024-10-03,Accidente,Baja,16930
678,2021-04-03,Vandalismo,Alta,17445
679,2023-11-02,Caida,Media,16815
680,2020-10-21,Robo,Baja,52152
681,2023-12-27,Robo,Media,16852
682,2024-06-25,Vandalismo,Alta,17751
683,2021-09-22,Daño estructural,Baja,18559
684,2023-05-30,Caida,Critica,52223
685,2020-08-18,Accidente,Baja,5068873
686,2024-03-05,Caida,Baja,18328
687,2023-02-25,Robo,Critica,18447
688,2024-06-02,Accidente,Alta,7908048
689,2022-09-11,Accidente,Media,5237139
690,2019-11-14,Accidente,Media,8799638
691,2024-06-14,Caida,Media,16827
692,2020-05-02,Vandalismo,Media,7840405
693,2021-03-08,Accidente,Baja,18012
694,2024-06-16,Accidente,Baja,52138
695,2023-02-06,Daño estructural,Baja,18441
696,2019-12-01,Accidente,Baja,3576117
697,2024-12-09,Daño estructural,Alta,17062
698,2021-05-06,Robo,Media,17365
699,2020-12-22,Daño estructural,Critica,18295
700,2022-04-30,Vandalismo,Critica,17106
701,2022-05-09,Robo,Media,17638
702,2024-04-18,Caida,Critica,52170
703,2021-05-16,Caida,Alta,17015
704,2020-11-30,Accidente,Critica,18207
705,2019-09-11,Caida,Alta,18582
706,2022-12-20,Caida,Media,17435
707,2022-03-03,Accidente,Critica,17387
708,2021-04-22,Caida,Baja,17907
709,2020-04-05,Accidente,Critica,18376
710,2021-08-22,Daño estructural,Alta,16930
711,2023-08-05,Daño estructural,Alta,52111
712,2024-08-15,Daño estructural,Alta,5241182
713,2023-09-07,Robo,Critica,7059771
714,2020-12-28,Accidente,Baja,18448
715,2023-12-10,Caida,Critica,17894
716,2020-01-08,Vandalismo,Alta,5653960
717,2022-09-23,Robo,Critica,18318
718,2021-03-16,Accidente,Baja,4792795
719,2023-04-07,Robo,Alta,17555
720,2023-12-22,Vandalismo,Baja,7127772
721,2024-08-08,Vandalismo,Media,18320
722,2022-01-01,Accidente,Alta,18008
723,2020-04-25,Accidente,Baja,3991019
724,2023-04-26,Accidente,Alta,18263
725,2024-01-21,Accidente,Alta,17964
726,2020-04-30,Vandalismo,Media,4792806
727,2024-01-09,Daño estructural,Baja,17659
728,2021-05-28,Vandalismo,Media,5241184
729,2021-07-24,Robo,Baja,17854
730,2022-10-12,Robo,Media,52189
731,2021-09-15,Accidente,Alta,18191
732,2021-03-13,Accidente,Critica,7908048
733,2020-01-29,Vandalismo,Media,52106
734,2023-10-03,Robo,Alta,18477
735,2021-05-13,Vandalismo,Critica,17697
736,2021-06-10,Vandalismo,Media,17293
737,2022-04-14,Robo,Alta,16749
738,2024-09-22,Accidente,Baja,17498
739,2019-11-21,Vandalismo,Baja,17031
740,2023-04-10,Daño estructural,Baja,5654057
741,2023-03-13,Daño estructural,Media,17384
742,2023-06-09,Accidente,Baja,16717
743,2022-09-04,Robo,Media,3568168
744,2020-01-08,Robo,Media,16741
745,2021-03-29,Accidente,Baja,52208
746,2023-07-27,Robo,Media,17955
747,2023-12-19,Robo,Critica,18399
748,2024-08-26,Robo,Alta,18168
749,2020-02-11,Robo,Media,18574
750,2022-06-06,Daño estructural,Critica,7129038
751,2020-05-27,Caida,Alta,16911
752,2021-08-20,Caida,Alta,17781
753,2023-08-06,Robo,Media,18229
754,2022-01-31,Robo,Alta,6819617
755,2023-07-26,Vandalismo,Critica,18245
756,2023-09-02,Daño estructural,Alta,18003
757,2023-03-12,Accidente,Media,4749886
758,2019-10-31,Vandalismo,Alta,17484
759,2022-07-01,Robo,Baja,7126585
760,2021-10-14,Caida,Media,4737855
761,2022-04-01,Robo,Baja,52106
762,2024-06-07,Daño estructural,Critica,17800
763,2022-03-21,Robo,Baja,18133
764,2024-02-10,Caida,Critica,17429
765,2023-01-22,Robo,Media,17608
766,2020-11-16,Caida,Alta,17918
767,2024-04-07,Robo,Alta,5240285
768,2022-11-30,Daño estructural,Baja,18570
769,2021-06-21,Robo,Alta,17278
770,2020-04-03,Caida,Media,18172
771,2022-11-22,Caida,Alta,17415
772,2020-05-07,Caida,Baja,18627
773,2020-10-30,Robo,Critica,18445
774,2021-02-15,Robo,Alta,17378
775,2022-12-20,Robo,Critica,17983
776,2023-08-13,Accidente,Media,5653881
777,2022-05-22,Robo,Media,3994618
778,2020-09-01,Caida,Baja,52040
779,2021-09-10,Caida,Media,6819623
780,2020-04-27,Accidente,Alta,18012
781,2023-04-08,Robo,Media,17100
782,2024-01-18,Vandalismo,Alta,18622
783,2020-03-16,Robo,Critica,4749899
784,2024-06-29,Daño estructural,Baja,17488
785,2021-07-16,Accidente,Alta,3569421
786,2022-01-06,Robo,Alta,4749888
787,2021-02-23,Accidente,Alta,18114
788,2022-01-31,Caida,Baja,18283
789,2020-03-13,Robo,Critica,17960
790,2024-09-03,Robo,Baja,17042
791,2022-04-01,Robo,Media,18627
792,2022-08-15,Robo,Critica,17159
793,2023-12-25,Daño estructural,Critica,18324
794,2022-04-14,Caida,Media,17774
795,2020-03-18,Robo,Media,18439
796,2019-11-14,Robo,Baja,18248
797,2024-09-24,Vandalismo,Baja,52228
798,2021-05-29,Daño estructural,Media,4988302
799,2019-10-24,Accidente,Media,7127772
800,2024-02-13,Daño estructural,Critica,52124
801,2020-10-30,Caida,Baja,52089
802,2022-12-12,Caida,Media,18425
803,2023-01-30,Accidente,Alta,16938
804,2023-12-28,Daño estructural,Baja,5653924
805,2021-08-19,Caida,Critica,17083
806,2022-08-06,Daño estructural,Media,52166
807,2021-06-29,Caida,Baja,17931
808,2021-10-18,Accidente,Critica,17705
809,2022-09-26,Daño estructural,Alta,52107
810,2023-01-23,Daño estructural,Alta,16701
811,2022-07-11,Robo,Baja,17559
812,2020-11-29,Vandalismo,Critica,17739
813,2023-06-04,Caida,Media,5237114
814,2024-08-30,Caida,Alta,5211511
815,2022-10-05,Caida,Baja,16849
816,2021-05-17,Robo,Media,17710
817,2022-05-05,Vandalismo,Critica,17884
818,2021-02-17,Robo,Baja,17769
819,2022-09-14,Robo,Media,17514
820,2024-07-06,Accidente,Media,18524
821,2020-03-23,Vandalismo,Critica,18597
822,2023-12-23,Accidente,Baja,17811
823,2019-11-05,Caida,Critica,17374
824,2023-12-12,Caida,Baja,18183
825,2020-04-20,Caida,Baja,17577
826,2022-02-03,Caida,Media,52154
827,2022-11-08,Caida,Media,4749900
828,2020-04-07,Daño estructural,Critica,17413
829,2023-01-17,Daño estructural,Baja,18222
830,2024-02-26,Daño estructural,Alta,52214
831,2023-07-13,Robo,Alta,7928019
832,2021-02-03,Robo,Media,17511
833,2023-10-31,Robo,Baja,18401
834,2023-12-16,Robo,Baja,18378
835,2020-01-16,Caida,Baja,17093
836,2020-01-07,Accidente,Media,3568173
837,2020-06-24,Daño estructural,Media,17388
838,2022-12-03,Daño estructural,Baja,17193
839,2020-02-20,Robo,Alta,52222
840,2020-07-25,Vandalismo,Critica,16848
841,2023-07-13,Caida,Critica,17867
842,2024-04-22,Vandalismo,Alta,18184
843,2020-08-08,Robo,Alta,17146
844,2023-07-18,Vandalismo,Alta,17737
845,2022-02-22,Accidente,Baja,17924
846,2023-01-24,Accidente,Alta,9046352
847,2020-06-18,Accidente,Media,18141
848,2021-02-16,Vandalismo,Alta,16778
849,2022-08-06,Daño estructural,Media,5246189
850,2021-11-12,Vandalismo,Media,18174
851,2020-04-17,Daño estructural,Baja,17604
852,2021-05-25,Accidente,Baja,17787
853,2023-07-26,Robo,Alta,52101
854,2022-09-11,Daño estructural,Critica,4792806
855,2020-11-25,Daño estructural,Baja,18019
856,2022-07-04,Caida,Baja,17258
857,2023-03-26,Accidente,Alta,16832
858,2023-02-05,Caida,Baja,18263
859,2020-07-04,Daño estructural,Alta,3573055
860,2020-02-13,Vandalismo,Baja,18030
861,2020-07-31,Robo,Critica,17376
862,2020-03-14,Caida,Media,18177
863,2024-04-30,Vandalismo,Critica,18315
864,2022-04-11,Vandalismo,Baja,16805
865,2022-08-22,Caida,Baja,17675
866,2024-09-08,Daño estructural,Baja,17080
867,2022-11-12,Vandalismo,Alta,7840614
868,2020-05-18,Caida,Alta,17327
869,2021-03-16,Caida,Alta,17076
870,2022-03-06,Accidente,Media,7182466
871,2021-06-19,Robo,Alta,17965
872,2021-04-25,Robo,Critica,17676
873,2022-06-06,Daño estructural,Critica,17641
874,2019-11-23,Accidente,Alta,16989
875,2024-10-05,Accidente,Media,18047
876,2024-02-03,Caida,Critica,17005
877,2023-11-28,Vandalismo,Baja,17413
878,2024-07-10,Vandalismo,Alta,17777
879,2020-04-22,Caida,Alta,17933
880,2024-09-09,Caida,Critica,17466
881,2023-03-19,Vandalismo,Alta,18042
882,2023-12-26,Accidente,Media,5654016
883,2024-01-27,Accidente,Alta,5240283
884,2020-11-16,Caida,Alta,16902
885,2020-11-10,Daño estructural,Alta,17845
886,2020-04-08,Accidente,Alta,17847
887,2020-08-17,Vandalismo,Alta,17526
888,2021-02-17,Daño estructural,Critica,16930
889,2021-12-27,Caida,Alta,17901
890,2019-12-17,Vandalismo,Media,5237124
891,2023-07-20,Accidente,Alta,18607
892,2021-11-30,Robo,Critica,18302
893,2024-02-21,Caida,Critica,8776081
894,2024-06-16,Accidente,Media,18322
895,2022-03-15,Robo,Alta,17698
896,2024-10-03,Daño estructural,Critica,7177654
897,2021-07-04,Vandalismo,Media,17989
898,2022-10-01,Vandalismo,Baja,8799601
899,2022-12-17,Daño estructural,Critica,7126585
900,2023-04-15,Robo,Media,17245
901,2022-10-21,Robo,Media,16855
902,2020-10-08,Daño estructural,Alta,18595
903,2022-07-31,Caida,Media,52194
904,2023-05-05,Daño estructural,Critica,5240105
905,2021-04-20,Accidente,Baja,17163
906,2024-04-23,Accidente,Baja,17617
907,2022-03-26,Vandalismo,Media,18584
908,2023-01-26,Caida,Critica,4730886
909,2023-12-27,Robo,Baja,5174650
910,2021-02-10,Caida,Critica,17460
911,2020-09-01,Accidente,Critica,16766
912,2021-06-22,Robo,Critica,451321
913,2024-09-16,Vandalismo,Alta,17472
914,2022-02-01,Robo,Baja,17936
915,2024-05-08,Accidente,Media,18115
916,2022-01-02,Accidente,Alta,17161
917,2022-04-12,Daño estructural,Critica,5240310
918,2020-06-14,Robo,Alta,17705
919,2021-12-07,Robo,Alta,16854
920,2020-12-21,Robo,Critica,5175231
921,2021-12-14,Vandalismo,Media,52193
922,2020-08-22,Robo,Baja,17670
923,2020-07-10,Vandalismo,Media,17299
924,2020-10-05,Accidente,Media,16662
925,2021-05-06,Accidente,Critica,8799638
926,2023-05-17,Robo,Baja,18240
927,2024-03-03,Daño estructural,Media,17561
928,2021-04-21,Robo,Baja,17338
929,2022-03-26,Robo,Alta,17593
930,2021-06-15,Caida,Media,5241179
931,2024-05-11,Vandalismo,Media,18424
932,2024-04-21,Caida,Alta,17584
933,2022-11-06,Vandalismo,Baja,17831
934,2021-04-18,Accidente,Critica,52120
935,2020-07-29,Vandalismo,Media,7882665
936,2023-10-01,Robo,Media,17549
937,2020-06-13,Accidente,Baja,17091
938,2020-11-22,Caida,Media,17028
939,2022-03-08,Vandalismo,Critica,18252
940,2021-06-25,Daño estructural,Media,18544
941,2024-05-10,Caida,Critica,3531286
942,2021-08-14,Accidente,Alta,16822
943,2022-03-03,Accidente,Media,4737855
944,2023-10-09,Daño estructural,Media,18394
945,2024-08-01,Robo,Alta,17610
946,2020-01-30,Robo,Baja,17634
947,2023-04-26,Daño estructural,Critica,9438374
948,2024-05-30,Robo,Critica,17309
949,2021-01-06,Accidente,Baja,17748
950,2022-09-17,Daño estructural,Media,17282
951,2022-12-26,Robo,Baja,9403201
952,2023-03-05,Daño estructural,Baja,16690
953,2021-02-14,Accidente,Baja,18122
954,2020-01-13,Vandalismo,Media,17853
955,2021-07-25,Caida,Alta,17627
956,2020-05-05,Vandalismo,Media,4730819
957,2022-11-05,Accidente,Baja,17004
958,2024-03-13,Vandalismo,Alta,52109
959,2021-10-28,Vandalismo,Media,52199
960,2022-10-19,Vandalismo,Critica,7140941
961,2023-03-17,Vandalismo,Critica,17352
962,2021-04-09,Accidente,Baja,5209117
963,2021-07-04,Accidente,Alta,18153
964,2019-12-01,Robo,Baja,5071674
965,2022-08-24,Vandalismo,Media,17088
966,2022-11-09,Caida,Baja,17549
967,2022-03-05,Caida,Baja,5246185
968,2022-04-19,Daño estructural,Baja,9272789
969,2020-04-25,Vandalismo,Media,16686
970,2022-10-20,Accidente,Critica,16671
971,2023-10-26,Robo,Media,52131
972,2022-01-14,Caida,Critica,18199
973,2022-08-12,Caida,Media,4737942
974,2022-01-03,Vandalismo,Baja,16692
975,2022-03-10,Vandalismo,Baja,17343
976,2020-04-27,Daño estructural,Critica,18501
977,2020-05-22,Robo,Baja,18104
978,2022-04-12,Caida,Media,16738
979,2023-09-06,Caida,Baja,17796
980,2023-03-13,Vandalismo,Media,18355
981,2020-07-18,Accidente,Baja,52222
982,2022-02-26,Daño estructural,Alta,7933003
983,2022-03-17,Vandalismo,Baja,17298
984,2022-08-14,Vandalismo,Critica,17163
985,2024-09-23,Vandalismo,Alta,8799532
986,2020-01-25,Accidente,Alta,17015
987,2023-06-09,Daño estructural,Critica,52108
988,2023-10-28,Accidente,Alta,18541
989,2022-03-01,Daño estructural,Baja,18074
990,2022-10-13,Caida,Alta,17775
991,2021-01-01,Robo,Critica,18041
992,2024-05-20,Robo,Media,5219930
993,2020-08-21,Daño estructural,Alta,52218
994,2019-11-15,Caida,Media,17168
995,2021-12-03,Caida,Critica,8799552
996,2023-03-11,Caida,Baja,16837
997,2024-08-29,Accidente,Alta,17194
998,2020-10-01,Vandalismo,Alta,18617
999,2023-08-02,Robo,Alta,52212
1000,2021-10-16,Vandalismo,Media,16885
1001,2020-07-09,Vandalismo,Alta,5241171
1002,2022-08-19,Accidente,Baja,5654014
1003,2020-02-26,Daño estructural,Critica,16731
1004,2021-05-12,Daño estructural,Alta,18552
1005,2021-07-25,Vandalismo,Baja,17896
1006,2023-10-18,Vandalismo,Alta,18221
1007,2024-08-14,Robo,Critica,17746
1008,2024-05-23,Robo,Media,17644
1009,2024-07-10,Daño estructural,Critica,8799942
1010,2022-12-13,Vandalismo,Baja,18084
1011,2021-11-19,Accidente,Media,18120
1012,2021-09-26,Vandalismo,Media,8799549
1013,2022-12-25,Robo,Media,18259
1014,2022-09-18,Vandalismo,Critica,17288
1015,2020-07-20,Accidente,Baja,17290
1016,2023-09-19,Robo,Alta,16868
1017,2020-10-01,Accidente,Media,52056
1018,2020-05-10,Accidente,Baja,18477
1019,2022-01-07,Daño estructural,Baja,52189
1020,2023-08-18,Accidente,Critica,16751
1021,2024-07-08,Caida,Baja,17209
1022,2020-03-23,Daño estructural,Baja,52153
1023,2023-11-11,Accidente,Critica,5241173
1024,2022-09-02,Daño estructural,Media,52212
1025,2023-11-27,Daño estructural,Media,16943
1026,2022-09-05,Robo,Media,16732
1027,2023-11-14,Accidente,Media,16888
1028,2021-06-04,Accidente,Baja,451351
1029,2021-03-16,Robo,Alta,18234
1030,2023-05-30,Accidente,Critica,4986445
1031,2021-05-09,Daño estructural,Alta,52135
1032,2020-10-18,Robo,Alta,16896
1033,2020-01-31,Vandalismo,Alta,18300
1034,2021-06-06,Robo,Baja,17720
1035,2024-03-10,Caida,Baja,5219931
1036,2021-07-25,Daño estructural,Alta,18057
1037,2021-08-03,Vandalismo,Alta,18488
1038,2022-02-13,Daño estructural,Critica,17433
1039,2020-01-03,Accidente,Critica,18530
1040,2021-12-25,Caida,Alta,7130041
1041,2022-12-06,Vandalismo,Baja,16757
1042,2020-01-06,Caida,Baja,4796512
1043,2022-02-18,Vandalismo,Alta,17632
1044,2020-12-11,Robo,Alta,17886
1045,2022-11-16,Caida,Baja,16766
1046,2020-05-22,Caida,Critica,7908163
1047,2020-03-13,Vandalismo,Alta,17200
1048,2023-08-30,Robo,Baja,5071591
1049,2021-04-13,Caida,Media,18395
1050,2024-08-11,Accidente,Alta,18558
1051,2021-09-16,Vandalismo,Alta,17753
1052,2021-12-20,Vandalismo,Baja,16918
1053,2023-04-15,Vandalismo,Alta,16867
1054,2022-10-24,Caida,Critica,17544
1055,2020-08-03,Robo,Media,3991087
1056,2021-11-01,Caida,Critica,8218587
1057,2023-02-05,Robo,Baja,18330
1058,2021-10-21,Vandalismo,Alta,17678
1059,2022-04-01,Caida,Critica,3991213
1060,2024-07-06,Caida,Alta,17089
1061,2024-06-30,Daño estructural,Critica,16668
1062,2022-11-27,Caida,Alta,52106
1063,2021-10-09,Daño estructural,Media,16935
1064,2020-06-03,Robo,Alta,17932
1065,2023-03-12,Accidente,Alta,17267
1066,2021-05-17,Caida,Critica,3566346
1067,2022-01-17,Vandalismo,Critica,16847
1068,2020-12-01,Robo,Baja,18272
1069,2020-09-07,Robo,Critica,16997
1070,2023-08-08,Daño estructural,Media,17015
1071,2020-07-28,Accidente,Media,17887
1072,2023-10-08,Robo,Baja,16928
1073,2022-09-17,Vandalismo,Baja,5653899
1074,2021-05-01,Robo,Critica,18592
1075,2021-06-17,Robo,Media,8775337
1076,2023-10-16,Daño estructural,Alta,5075332
1077,2024-08-03,Caida,Alta,3566363
1078,2024-08-10,Accidente,Critica,16822
1079,2022-06-16,Vandalismo,Baja,18250
1080,2021-04-13,Accidente,Media,16724
1081,2023-05-21,Robo,Alta,17212
1082,2021-05-18,Caida,Alta,17630
1083,2020-03-13,Caida,Critica,17395
1084,2024-06-04,Daño estructural,Media,18292
1085,2021-01-28,Caida,Critica,17796
1086,2021-02-11,Accidente,Alta,18287
1087,2023-08-25,Robo,Baja,17440
1088,2023-10-25,Caida,Critica,3960567
1089,2022-01-15,Robo,Critica,17009
1090,2022-10-28,Daño estructural,Media,17180
1091,2022-04-22,Accidente,Critica,17435
1092,2024-09-15,Robo,Media,7761231
1093,2019-12-05,Vandalismo,Alta,451521
1094,2024-03-26,Caida,Alta,17754
1095,2021-02-16,Robo,Baja,18060
1096,2024-04-05,Vandalismo,Critica,17600
1097,2024-05-19,Accidente,Media,18276
1098,2020-09-28,Caida,Baja,17654
1099,2022-03-21,Accidente,Baja,16678
1100,2023-06-06,Daño estructural,Media,4749894
1101,2024-02-20,Caida,Baja,5240286
1102,2024-08-14,Caida,Critica,17162
1103,2020-07-12,Accidente,Alta,17503
1104,2020-10-09,Robo,Critica,16896
1105,2020-10-14,Caida,Alta,52230
1106,2024-06-21,Robo,Media,17301
1107,2019-10-20,Caida,Critica,18054
1108,2021-10-17,Daño estructural,Alta,7247845
1109,2023-08-04,Accidente,Alta,17068
1110,2024-02-19,Daño estructural,Baja,18272
1111,2020-10-14,Caida,Critica,17725
1112,2021-02-08,Vandalismo,Critica,3568306
1113,2023-04-14,Accidente,Media,17270
1114,2020-07-15,Robo,Alta,17076
1115,2024-07-12,Daño estructural,Baja,5220743
1116,2023-04-15,Accidente,Alta,17953
1117,2023-08-13,Robo,Alta,17651
1118,2020-12-22,Robo,Baja,18436
1119,2023-02-27,Vandalismo,Critica,17058
1120,2024-03-03,Vandalismo,Alta,4795654
1121,2019-11-30,Robo,Alta,17768
1122,2020-09-29,Accidente,Media,52086
1123,2024-10-02,Daño estructural,Media,17123
1124,2021-08-20,Accidente,Baja,16925
1125,2019-12-23,Caida,Alta,17927
1126,2024-02-29,Vandalismo,Media,17516
1127,2021-01-06,Daño estructural,Baja,18185
1128,2020-09-23,Daño estructural,Alta,17757
1129,2022-07-16,Vandalismo,Baja,17694
1130,2021-03-25,Daño estructural,Critica,17330
1131,2019-05-11,Daño estructural,Baja,16663
1132,2024-01-01,Accidente,Baja,17688
1133,2023-08-09,Vandalismo,Critica,7896504
1134,2021-12-10,Vandalismo,Baja,17338
1135,2024-01-28,Caida,Media,18056
1136,2020-08-17,Caida,Media,5071674
1137,2023-01-23,Vandalismo,Critica,17122
1138,2022-05-27,Vandalismo,Critica,18311
1139,2020-05-01,Robo,Critica,17638
1140,2021-04-19,Robo,Critica,5246182
1141,2023-01-20,Caida,Critica,52170
1142,2022-07-25,Daño estructural,Media,8780154
1143,2024-09-16,Robo,Critica,17891
1144,2022-12-22,Robo,Media,17837
1145,2020-02-05,Accidente,Baja,18637
1146,2023-09-19,Daño estructural,Critica,17522
1147,2023-04-16,Accidente,Alta,16774
1148,2021-06-16,Daño estructural,Alta,18286
1149,2022-07-27,Vandalismo,Critica,7761231
1150,2022-01-06,Caida,Media,18151
1151,2022-09-06,Caida,Alta,17842
1152,2023-10-04,Accidente,Alta,5174681
1153,2022-12-23,Vandalismo,Alta,18337
1154,2022-07-21,Daño estructural,Baja,17315
1155,2023-08-18,Robo,Baja,16940
1156,2022-01-06,Vandalismo,Alta,16880
1157,2021-06-22,Daño estructural,Critica,17632
1158,2023-09-14,Robo,Alta,16889
1159,2022-12-13,Robo,Baja,17194
1160,2022-10-13,Daño estructural,Media,7107699
1161,2023-09-26,Caida,Alta,5237120
1162,2021-02-19,Robo,Baja,17284
1163,2024-06-24,Accidente,Media,18387
1164,2022-07-16,Robo,Critica,16953
1165,2020-01-26,Vandalismo,Baja,17832
1166,2023-09-28,Caida,Baja,18327
1167,2023-09-03,Accidente,Alta,16813
1168,2021-08-16,Daño estructural,Media,5246194
1169,2023-06-04,Daño estructural,Alta,17768
1170,2022-05-14,Caida,Alta,5237133
1171,2023-01-07,Accidente,Critica,17072
1172,2021-09-24,Accidente,Critica,17858
1173,2021-03-31,Robo,Media,18172
1174,2024-01-19,Vandalismo,Alta,52185
1175,2023-05-20,Daño estructural,Baja,8799601
1176,2024-10-08,Accidente,Baja,18029
1177,2020-02-05,Caida,Baja,18106
1178,2020-04-26,Caida,Alta,5174650
1179,2022-05-17,Vandalismo,Alta,17064
1180,2021-11-30,Robo,Baja,4737941
1181,2020-04-11,Robo,Baja,17822
1182,2023-07-11,Caida,Alta,18489
1183,2020-05-23,Accidente,Critica,18024
1184,2020-01-02,Caida,Alta,17486
1185,2021-04-27,Accidente,Critica,52175
1186,2021-05-29,Robo,Baja,8799540
1187,2021-04-09,Daño estructural,Baja,52122
1188,2023-12-26,Accidente,Baja,17287
1189,2024-08-04,Vandalismo,Media,18498
1190,2024-10-08,Robo,Media,7248141
1191,2024-08-26,Robo,Media,17529
1192,2022-08-24,Robo,Critica,17601
1193,2021-01-03,Daño estructural,Alta,18265
1194,2022-12-26,Robo,Media,16920
1195,2024-02-10,Robo,Baja,17018
1196,2024-06-22,Accidente,Media,5075483
1197,2021-03-20,Accidente,Baja,7107704
1198,2023-08-30,Caida,Alta,18611
1199,2022-08-18,Vandalismo,Media,5246197
1200,2023-08-21,Accidente,Critica,17528
1201,2024-08-03,Accidente,Critica,17671
1202,2024-09-10,Caida,Critica,17209
1203,2023-07-11,Daño estructural,Critica,18302
1204,2021-02-14,Daño estructural,Critica,5213821
