id,fechaIntervencion,tipoIntervencion,estadoPrevio,estadoPosterior,JuegoID,Tipo,Comentarios
mnt-00273,2024-01-15,preventivo,bueno,bueno,8803674,preventivo,comentario sobre el mantenimiento 273
mnt-00274,2024-07-31,emergencia,regular,bueno,58501,queja_usuario,comentario sobre el mantenimiento 274
mnt-00275,2024-09-30,preventivo,regular,regular,5173654,queja_usuario,comentario sobre el mantenimiento 275
mnt-00276,2023-11-14,emergencia,regular,bueno,20157,preventivo,comentario sobre el mantenimiento 276
mnt-00277,2024-04-23,correctivo,regular,regular,7928585,preventivo,comentario sobre el mantenimiento 277
mnt-00278,2024-02-09,preventivo,bueno,regular,7144279,queja_usuario,comentario sobre el mantenimiento 278
mnt-00279,2024-12-01,emergencia,malo,bueno,6777775,preventivo,comentario sobre el mantenimiento 279
mnt-00280,2024-07-03,emergencia,bueno,malo,7126504,queja_usuario,comentario sobre el mantenimiento 280
mnt-00281,2024-01-27,emergencia,bueno,bueno,3569341,queja_usuario,comentario sobre el mantenimiento 281
mnt-00282,2023-11-30,preventivo,regular,bueno,32883,preventivo,comentario sobre el mantenimiento 282
mnt-00283,2023-11-22,correctivo,bueno,bueno,21930,preventivo,comentario sobre el mantenimiento 283
mnt-00284,2024-01-18,preventivo,malo,malo,33284,queja_usuario,comentario sobre el mantenimiento 284
mnt-00285,2024-08-06,correctivo,malo,bueno,22402,queja_usuario,comentario sobre el mantenimiento 285
mnt-00286,2024-01-11,emergencia,regular,bueno,3569233,queja_usuario,comentario sobre el mantenimiento 286
mnt-00287,2024-04-07,emergencia,malo,bueno,9051957,preventivo,comentario sobre el mantenimiento 287
mnt-00288,2024-01-10,emergencia,regular,bueno,3565660,preventivo,comentario sobre el mantenimiento 288
mnt-00289,2024-09-13,correctivo,regular,malo,7897954,preventivo,comentario sobre el mantenimiento 289
mnt-00290,2023-10-23,preventivo,bueno,bueno,8909769,queja_usuario,comentario sobre el mantenimiento 290
mnt-00291,2024-06-03,correctivo,bueno,bueno,24797,queja_usuario,comentario sobre el mantenimiento 291
mnt-00292,2024-09-04,correctivo,malo,malo,34782,queja_usuario,comentario sobre el mantenimiento 292
mnt-00293,2024-05-12,emergencia,regular,regular,3576564,preventivo,comentario sobre el mantenimiento 293
mnt-00294,2024-06-25,emergencia,regular,regular,33733,preventivo,comentario sobre el mantenimiento 294
mnt-00295,2024-09-28,correctivo,malo,malo,4737935,queja_usuario,comentario sobre el mantenimiento 295
mnt-00296,2024-07-18,preventivo,malo,regular,3581515,preventivo,comentario sobre el mantenimiento 296
mnt-00297,2024-04-01,preventivo,regular,regular,34132,queja_usuario,comentario sobre el mantenimiento 297
mnt-00298,2024-08-29,correctivo,bueno,malo,20281,queja_usuario,comentario sobre el mantenimiento 298
mnt-00299,2023-11-02,correctivo,regular,regular,8803428,queja_usuario,comentario sobre el mantenimiento 299
mnt-00300,2023-12-06,correctivo,regular,malo,59712,preventivo,comentario sobre el mantenimiento 300
mnt-00301,2024-07-23,emergencia,bueno,malo,7861628,queja_usuario,comentario sobre el mantenimiento 301
mnt-00302,2024-09-12,correctivo,bueno,regular,9187165,preventivo,comentario sobre el mantenimiento 302
mnt-00303,2023-12-23,preventivo,regular,malo,20517,preventivo,comentario sobre el mantenimiento 303
mnt-00304,2023-12-24,correctivo,regular,bueno,8976376,preventivo,comentario sobre el mantenimiento 304
mnt-00305,2024-05-22,preventivo,regular,malo,21161,preventivo,comentario sobre el mantenimiento 305
mnt-00306,2024-06-06,emergencia,malo,bueno,5220932,queja_usuario,comentario sobre el mantenimiento 306
mnt-00307,2024-07-26,emergencia,malo,malo,9494949,queja_usuario,comentario sobre el mantenimiento 307
mnt-00308,2024-06-22,correctivo,bueno,bueno,34959,queja_usuario,comentario sobre el mantenimiento 308
mnt-00309,2024-01-14,emergencia,malo,regular,25010,preventivo,comentario sobre el mantenimiento 309
mnt-00310,2024-07-23,preventivo,malo,malo,7059090,preventivo,comentario sobre el mantenimiento 310
mnt-00311,2024-09-02,preventivo,regular,bueno,34111,queja_usuario,comentario sobre el mantenimiento 311
mnt-00312,2024-08-20,emergencia,bueno,regular,19846,queja_usuario,comentario sobre el mantenimiento 312
mnt-00313,2024-08-01,preventivo,malo,malo,7862155,queja_usuario,comentario sobre el mantenimiento 313
mnt-00314,2023-11-04,emergencia,bueno,bueno,9398283,queja_usuario,comentario sobre el mantenimiento 314
mnt-00315,2024-10-07,emergencia,regular,malo,8888516,queja_usuario,comentario sobre el mantenimiento 315
mnt-00316,2024-09-04,emergencia,bueno,bueno,9405968,preventivo,comentario sobre el mantenimiento 316
mnt-00317,2024-06-22,emergencia,malo,malo,7861113,queja_usuario,comentario sobre el mantenimiento 317
mnt-00318,2024-07-18,correctivo,regular,bueno,33262,preventivo,comentario sobre el mantenimiento 318
mnt-00319,2023-11-01,correctivo,bueno,regular,7246290,queja_usuario,comentario sobre el mantenimiento 319
mnt-00320,2024-10-13,preventivo,malo,regular,60194,preventivo,comentario sobre el mantenimiento 320
mnt-00321,2023-12-03,correctivo,bueno,bueno,9291569,queja_usuario,comentario sobre el mantenimiento 321
mnt-00322,2023-11-29,correctivo,bueno,regular,4986213,queja_usuario,comentario sobre el mantenimiento 322
mnt-00323,2024-08-25,emergencia,malo,regular,58513,preventivo,comentario sobre el mantenimiento 323
mnt-00324,2024-04-16,preventivo,malo,regular,19326,preventivo,comentario sobre el mantenimiento 324
mnt-00325,2024-02-15,preventivo,malo,malo,8943961,queja_usuario,comentario sobre el mantenimiento 325
mnt-00326,2023-11-07,emergencia,regular,bueno,21792,queja_usuario,comentario sobre el mantenimiento 326
mnt-00327,2024-01-28,correctivo,malo,regular,7741881,queja_usuario,comentario sobre el mantenimiento 327
mnt-00328,2023-06-11,correctivo,malo,malo,22564,queja_usuario,comentario sobre el mantenimiento 328
mnt-00329,2024-11-09,preventivo,malo,bueno,8804540,preventivo,comentario sobre el mantenimiento 329
mnt-00330,2024-07-07,emergencia,regular,regular,7246004,preventivo,comentario sobre el mantenimiento 330
mnt-00331,2024-09-01,correctivo,bueno,malo,451354,queja_usuario,comentario sobre el mantenimiento 331
mnt-00332,2024-02-10,correctivo,regular,malo,7245932,preventivo,comentario sobre el mantenimiento 332
mnt-00333,2024-07-07,emergencia,bueno,bueno,3576356,preventivo,comentario sobre el mantenimiento 333
mnt-00334,2024-05-29,preventivo,malo,regular,58844,preventivo,comentario sobre el mantenimiento 334
mnt-00335,2024-06-29,emergencia,malo,bueno,9496468,queja_usuario,comentario sobre el mantenimiento 335
mnt-00336,2024-04-19,preventivo,regular,bueno,33866,preventivo,comentario sobre el mantenimiento 336
mnt-00337,2024-09-25,emergencia,bueno,malo,59184,queja_usuario,comentario sobre el mantenimiento 337
mnt-00338,2024-07-13,correctivo,bueno,bueno,3530747,queja_usuario,comentario sobre el mantenimiento 338
mnt-00339,2024-02-24,preventivo,regular,bueno,21792,queja_usuario,comentario sobre el mantenimiento 339
mnt-00340,2024-10-02,correctivo,malo,bueno,7928129,preventivo,comentario sobre el mantenimiento 340
mnt-00341,2024-04-18,correctivo,malo,bueno,19537,preventivo,comentario sobre el mantenimiento 341
mnt-00342,2024-04-05,preventivo,regular,regular,5197246,preventivo,comentario sobre el mantenimiento 342
mnt-00343,2024-04-18,correctivo,malo,malo,58136,queja_usuario,comentario sobre el mantenimiento 343
mnt-00344,2023-12-18,preventivo,bueno,malo,7889389,queja_usuario,comentario sobre el mantenimiento 344
mnt-00345,2024-09-27,correctivo,malo,bueno,34211,queja_usuario,comentario sobre el mantenimiento 345
mnt-00346,2024-09-05,correctivo,malo,regular,5025123,queja_usuario,comentario sobre el mantenimiento 346
mnt-00347,2023-12-18,correctivo,bueno,regular,58344,preventivo,comentario sobre el mantenimiento 347
mnt-00348,2024-05-05,correctivo,bueno,regular,3531006,preventivo,comentario sobre el mantenimiento 348
mnt-00349,2024-09-12,emergencia,regular,bueno,58796,queja_usuario,comentario sobre el mantenimiento 349
mnt-00350,2024-09-21,correctivo,bueno,regular,7116166,preventivo,comentario sobre el mantenimiento 350
mnt-00351,2024-02-03,emergencia,regular,bueno,9052557,preventivo,comentario sobre el mantenimiento 351
mnt-00352,2024-06-13,preventivo,regular,regular,5207248,queja_usuario,comentario sobre el mantenimiento 352
mnt-00353,2024-09-09,emergencia,regular,bueno,25026,preventivo,comentario sobre el mantenimiento 353
mnt-00354,2024-08-16,correctivo,regular,bueno,8820178,queja_usuario,comentario sobre el mantenimiento 354
mnt-00355,2024-08-28,preventivo,regular,bueno,34993,preventivo,comentario sobre el mantenimiento 355
mnt-00356,2023-11-28,emergencia,bueno,malo,58360,queja_usuario,comentario sobre el mantenimiento 356
mnt-00357,2024-09-03,correctivo,bueno,bueno,4795668,queja_usuario,comentario sobre el mantenimiento 357
mnt-00358,2024-05-14,preventivo,regular,bueno,19369,queja_usuario,comentario sobre el mantenimiento 358
mnt-00359,2024-08-03,emergencia,regular,regular,21148,preventivo,comentario sobre el mantenimiento 359
mnt-00360,2023-11-04,emergencia,malo,bueno,9157605,preventivo,comentario sobre el mantenimiento 360
mnt-00361,2024-07-12,emergencia,regular,bueno,59849,preventivo,comentario sobre el mantenimiento 361
mnt-00362,2023-11-09,preventivo,malo,bueno,7168681,preventivo,comentario sobre el mantenimiento 362
mnt-00363,2024-06-04,emergencia,malo,regular,5658295,queja_usuario,comentario sobre el mantenimiento 363
mnt-00364,2023-12-02,preventivo,bueno,bueno,3568960,preventivo,comentario sobre el mantenimiento 364
mnt-00365,2024-05-26,correctivo,malo,bueno,3566348,preventivo,comentario sobre el mantenimiento 365
mnt-00366,2024-09-25,correctivo,malo,malo,9243057,preventivo,comentario sobre el mantenimiento 366
mnt-00367,2024-07-17,emergencia,regular,regular,59999,preventivo,comentario sobre el mantenimiento 367
mnt-00368,2023-12-27,preventivo,bueno,malo,33685,queja_usuario,comentario sobre el mantenimiento 368
mnt-00369,2024-02-21,emergencia,bueno,malo,32689,queja_usuario,comentario sobre el mantenimiento 369
mnt-00370,2024-05-12,correctivo,bueno,regular,21623,preventivo,comentario sobre el mantenimiento 370
mnt-00371,2024-08-05,preventivo,bueno,bueno,4990334,preventivo,comentario sobre el mantenimiento 371
mnt-00372,2024-01-14,correctivo,regular,bueno,9157741,preventivo,comentario sobre el mantenimiento 372
mnt-00373,2024-01-26,emergencia,malo,bueno,21431,preventivo,comentario sobre el mantenimiento 373
mnt-00374,2024-06-16,preventivo,malo,bueno,5158947,queja_usuario,comentario sobre el mantenimiento 374
mnt-00375,2024-11-02,correctivo,malo,regular,7822977,queja_usuario,comentario sobre el mantenimiento 375
mnt-00376,2023-11-19,correctivo,bueno,bueno,5658641,queja_usuario,comentario sobre el mantenimiento 376
mnt-00377,2023-10-29,preventivo,bueno,malo,19538,queja_usuario,comentario sobre el mantenimiento 377
mnt-00378,2024-07-21,preventivo,malo,bueno,9313151,preventivo,comentario sobre el mantenimiento 378
mnt-00379,2023-11-11,correctivo,bueno,malo,5211277,queja_usuario,comentario sobre el mantenimiento 379
mnt-00380,2024-03-13,correctivo,regular,malo,3530995,queja_usuario,comentario sobre el mantenimiento 380
mnt-00381,2024-06-11,preventivo,bueno,regular,53218,queja_usuario,comentario sobre el mantenimiento 381
mnt-00382,2023-10-30,emergencia,bueno,malo,8987388,preventivo,comentario sobre el mantenimiento 382
mnt-00383,2024-06-23,preventivo,malo,malo,9291631,queja_usuario,comentario sobre el mantenimiento 383
mnt-00384,2024-09-18,preventivo,regular,bueno,5601894,preventivo,comentario sobre el mantenimiento 384
mnt-00385,2024-08-11,preventivo,malo,malo,7143542,preventivo,comentario sobre el mantenimiento 385
mnt-00386,2023-11-15,emergencia,bueno,regular,5071829,preventivo,comentario sobre el mantenimiento 386
mnt-00387,2024-03-28,emergencia,regular,bueno,22095,preventivo,comentario sobre el mantenimiento 387
mnt-00388,2024-08-08,emergencia,regular,bueno,5211400,queja_usuario,comentario sobre el mantenimiento 388
mnt-00389,2024-03-21,emergencia,regular,bueno,20882,preventivo,comentario sobre el mantenimiento 389
mnt-00390,2023-11-01,correctivo,malo,bueno,57952,preventivo,comentario sobre el mantenimiento 390
mnt-00391,2023-12-26,preventivo,bueno,bueno,19063,preventivo,comentario sobre el mantenimiento 391
mnt-00392,2024-01-13,preventivo,malo,bueno,9294114,queja_usuario,comentario sobre el mantenimiento 392
mnt-00393,2024-10-03,correctivo,regular,malo,9397992,queja_usuario,comentario sobre el mantenimiento 393
mnt-00394,2024-06-18,preventivo,malo,regular,3580337,queja_usuario,comentario sobre el mantenimiento 394
mnt-00395,2023-11-27,preventivo,regular,regular,8888433,preventivo,comentario sobre el mantenimiento 395
mnt-00396,2024-08-14,correctivo,malo,malo,7838839,queja_usuario,comentario sobre el mantenimiento 396
mnt-00397,2024-01-02,emergencia,regular,malo,9223732,queja_usuario,comentario sobre el mantenimiento 397
mnt-00398,2024-03-11,emergencia,bueno,bueno,34038,queja_usuario,comentario sobre el mantenimiento 398
mnt-00399,2024-05-29,emergencia,bueno,bueno,4738613,queja_usuario,comentario sobre el mantenimiento 399
mnt-00400,2024-02-06,correctivo,malo,malo,9181012,,comentario sobre el mantenimiento 400
mnt-00401,2024-04-23,emergencia,bueno,bueno,5134826,preventivo,comentario sobre el mantenimiento 401
mnt-00402,2024-04-28,emergencia,regular,bueno,451362,queja_usuario,comentario sobre el mantenimiento 402
mnt-00403,2023-11-16,emergencia,regular,regular,4796700,queja_usuario,comentario sobre el mantenimiento 403
mnt-00404,2024-06-13,preventivo,bueno,bueno,7125617,queja_usuario,comentario sobre el mantenimiento 404
mnt-00405,2024-07-29,preventivo,bueno,malo,32595,queja_usuario,comentario sobre el mantenimiento 405
mnt-00406,2024-07-07,emergencia,malo,bueno,59441,preventivo,comentario sobre el mantenimiento 406
mnt-00407,2023-12-18,correctivo,malo,regular,25865,queja_usuario,comentario sobre el mantenimiento 407
mnt-00408,2024-01-07,correctivo,regular,regular,18805,queja_usuario,comentario sobre el mantenimiento 408
mnt-00409,2024-08-25,preventivo,regular,bueno,5107844,preventivo,comentario sobre el mantenimiento 409
mnt-00410,2023-12-11,emergencia,regular,regular,3997074,queja_usuario,comentario sobre el mantenimiento 410
mnt-00411,2023-12-14,correctivo,regular,malo,4983394,queja_usuario,comentario sobre el mantenimiento 411
mnt-00412,2023-05-11,correctivo,malo,regular,8907174,queja_usuario,comentario sobre el mantenimiento 412
mnt-00413,2024-10-05,correctivo,malo,regular,9181852,preventivo,comentario sobre el mantenimiento 413
mnt-00414,2024-05-09,correctivo,bueno,regular,59350,preventivo,comentario sobre el mantenimiento 414
mnt-00415,2023-12-27,correctivo,malo,bueno,5263778,queja_usuario,comentario sobre el mantenimiento 415
mnt-00416,2023-11-23,preventivo,regular,bueno,34946,preventivo,comentario sobre el mantenimiento 416
mnt-00417,2024-03-16,preventivo,bueno,bueno,9179675,preventivo,comentario sobre el mantenimiento 417
mnt-00418,2024-04-09,emergencia,bueno,malo,59415,preventivo,comentario sobre el mantenimiento 418
mnt-00419,2024-04-06,correctivo,regular,bueno,58560,queja_usuario,comentario sobre el mantenimiento 419
mnt-00420,2024-06-05,emergencia,regular,regular,7126530,queja_usuario,comentario sobre el mantenimiento 420
mnt-00421,2024-12-01,preventivo,regular,bueno,59874,queja_usuario,comentario sobre el mantenimiento 421
mnt-00422,2024-04-17,correctivo,regular,bueno,9494348,queja_usuario,comentario sobre el mantenimiento 422
mnt-00423,2023-11-06,preventivo,malo,regular,4737863,preventivo,comentario sobre el mantenimiento 423
mnt-00424,2024-05-23,preventivo,bueno,malo,4741986,queja_usuario,comentario sobre el mantenimiento 424
mnt-00425,2024-07-28,emergencia,regular,malo,9277863,queja_usuario,comentario sobre el mantenimiento 425
mnt-00426,2023-12-31,correctivo,bueno,bueno,5201909,preventivo,comentario sobre el mantenimiento 426
mnt-00427,2024-09-15,emergencia,regular,malo,58312,preventivo,comentario sobre el mantenimiento 427
mnt-00428,2024-11-02,correctivo,malo,malo,5241112,preventivo,comentario sobre el mantenimiento 428
mnt-00429,2024-04-15,preventivo,bueno,bueno,4730913,preventivo,comentario sobre el mantenimiento 429
mnt-00430,2024-05-21,preventivo,regular,malo,8938184,preventivo,comentario sobre el mantenimiento 430
mnt-00431,2024-02-07,preventivo,regular,regular,9177756,queja_usuario,comentario sobre el mantenimiento 431
mnt-00432,2024-07-28,emergencia,bueno,bueno,3569193,queja_usuario,comentario sobre el mantenimiento 432
mnt-00433,2024-02-18,emergencia,bueno,bueno,20113,queja_usuario,comentario sobre el mantenimiento 433
mnt-00434,2023-10-16,preventivo,regular,regular,5203821,queja_usuario,comentario sobre el mantenimiento 434
mnt-00435,2024-03-26,preventivo,bueno,bueno,7872672,queja_usuario,comentario sobre el mantenimiento 435
mnt-00436,2024-09-13,emergencia,malo,malo,5658934,preventivo,comentario sobre el mantenimiento 436
mnt-00437,2024-03-02,emergencia,bueno,bueno,21065,queja_usuario,comentario sobre el mantenimiento 437
mnt-00438,2024-02-23,correctivo,bueno,bueno,25523,queja_usuario,comentario sobre el mantenimiento 438
mnt-00439,2024-10-09,emergencia,bueno,regular,33444,queja_usuario,comentario sobre el mantenimiento 439
mnt-00440,2024-02-19,correctivo,bueno,bueno,25080,queja_usuario,comentario sobre el mantenimiento 440
